pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
8,4.25,11,23,4,1416438900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.4,,17031081800,Credit Card,,120,8,1.0
8,6.25,4,3,7,1397271600,41.892042136,-87.63186395,41.89321636,-87.63784421,1.1,,17031081800,Cash,Dispatch Taxi Affiliation,480,8,0.0
8,6.65,11,1,1,1383443100,41.892042136,-87.63186395,41.89321636,-87.63784421,1.0,,17031081800,Cash,Choice Taxi Association,540,8,0.0
8,4.45,2,1,6,1361497500,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800,Cash,Taxi Affiliation Services,240,8,0.0
8,4.45,8,2,1,1409452200,41.892042136,-87.63186395,41.89321636,-87.63784421,0.3,,17031081800,Cash,Taxi Affiliation Services,180,8,0.0
8,5.65,8,19,7,1409427900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.9,,17031081800,Cash,,360,8,0.0
8,5.85,7,5,1,1437282000,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800,Cash,Taxi Affiliation Services,360,8,0.0
8,5.45,10,21,2,1413235800,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800,Credit Card,Blue Ribbon Taxi Association Inc.,360,8,4.0
8,8.25,12,13,1,1418562000,41.892042136,-87.63186395,41.926811182,-87.642605247,2.4,,17031070103,Cash,Top Cab Affiliation,660,7,0.0
8,6.45,8,13,1,1408887000,41.892042136,-87.63186395,41.898331794,-87.620762865,0.0,,17031081300,Credit Card,Northwest Management LLC,480,8,3.0
8,5.45,10,15,3,1444146300,41.892042136,-87.63186395,41.898331794,-87.620762865,0.9,,17031081300,Cash,Dispatch Taxi Affiliation,300,8,0.0
8,6.25,1,13,6,1389358800,41.892042136,-87.63186395,41.898331794,-87.620762865,0.12,,17031081300,Cash,,420,8,0.0
8,6.75,9,9,5,1474534800,41.892042136,-87.63186395,41.898331794,-87.620762865,1.2,,17031081300,Credit Card,,420,8,2.0
8,5.45,1,12,4,1420633800,41.892042136,-87.63186395,41.898331794,-87.620762865,1.1,,17031081300,Cash,,300,8,0.0
8,5.45,9,22,2,1409608800,41.892042136,-87.63186395,41.898331794,-87.620762865,1.0,,17031081300,Cash,Choice Taxi Association,300,8,0.0
8,7.65,1,18,2,1390241700,41.892042136,-87.63186395,41.898331794,-87.620762865,1.4,,17031081300,Credit Card,Choice Taxi Association,660,8,1.0
8,7.05,9,15,3,1410880500,41.892042136,-87.63186395,41.898331794,-87.620762865,1.4,,17031081300,Cash,Taxi Affiliation Services,600,8,0.0
8,5.45,11,22,7,1384641000,41.892042136,-87.63186395,41.898331794,-87.620762865,1.0,,17031081300,Cash,,300,8,0.0
8,5.05,11,3,4,1384919100,41.892042136,-87.63186395,41.898331794,-87.620762865,0.0,,17031081300,Cash,Taxi Affiliation Services,300,8,0.0
8,5.85,4,16,7,1365869700,41.892042136,-87.63186395,41.898331794,-87.620762865,0.8,,17031081300,Cash,,420,8,0.0
8,6.65,5,22,7,1369521900,41.892042136,-87.63186395,41.90749193,-87.63576009,0.0,,17031080300,Cash,Dispatch Taxi Affiliation,480,8,0.0
8,6.45,11,19,5,1447356600,41.892042136,-87.63186395,41.90749193,-87.63576009,1.1,,17031080300,Credit Card,,420,8,2.0
8,6.5,2,3,1,1456628400,41.892042136,-87.63186395,41.90749193,-87.63576009,0.0,,17031080300,Cash,Taxi Affiliation Services,360,8,0.0
8,6.45,4,13,2,1428327900,41.892042136,-87.63186395,41.90749193,-87.63576009,1.4,,17031080300,Cash,Northwest Management LLC,480,8,0.0
8,5.05,6,23,7,1371943800,41.892042136,-87.63186395,41.90749193,-87.63576009,0.8,,17031080300,Cash,,180,8,0.0
8,7.85,4,14,6,1396620000,41.892042136,-87.63186395,41.867902418,-87.642958665,0.1,,17031841900,Cash,Taxi Affiliation Services,600,28,0.0
8,10.25,7,8,4,1406709900,41.892042136,-87.63186395,41.867902418,-87.642958665,2.5,,17031841900,Cash,Dispatch Taxi Affiliation,900,28,0.0
8,8.65,12,23,3,1450220400,41.892042136,-87.63186395,41.87866742,-87.671653621,2.35,,17031838100,Cash,,600,28,0.0
8,11.05,11,23,7,1416698100,41.892042136,-87.63186395,41.91922505,-87.671445766,0.0,,17031832300,Credit Card,Blue Ribbon Taxi Association Inc.,600,22,2.0
8,10.85,11,21,7,1416692700,41.892042136,-87.63186395,41.91922505,-87.671445766,3.6,,17031832300,Cash,,660,22,0.0
8,6.05,1,23,2,1357602300,41.892042136,-87.63186395,41.904935302,-87.649907226,0.0,,17031842200,Cash,Taxi Affiliation Services,360,8,0.0
8,5.65,2,3,7,1392435900,41.892042136,-87.63186395,41.904935302,-87.649907226,1.0,,17031842200,Credit Card,,300,8,3.0
8,4.85,3,23,3,1363734900,41.892042136,-87.63186395,41.904935302,-87.649907226,0.0,,17031842200,Cash,Taxi Affiliation Services,240,8,0.0
5,3.25,7,18,6,1405708200,41.950442599,-87.68350623,41.950442599,-87.68350623,0.0,,17031050500,Cash,Taxi Affiliation Services,0,5,0.0
32,22.25,11,0,7,1448065800,41.878865584,-87.625192142,,,10.1,,,Credit Card,Dispatch Taxi Affiliation,900,,6.95
32,36.85,5,22,4,1432161000,41.878865584,-87.625192142,,,17.5,,,Credit Card,Taxi Affiliation Services,1920,,15.0
32,32.25,1,19,6,1454096700,41.878865584,-87.625192142,,,12.7,,,Cash,,1140,,0.0
32,44.05,11,0,3,1384216200,41.878865584,-87.625192142,,,0.3,,,Credit Card,Choice Taxi Association,1680,,8.8
32,29.45,6,22,5,1434664800,41.878865584,-87.625192142,,,0.8,,,Credit Card,Taxi Affiliation Services,1800,,8.1
32,20.05,12,20,6,1450471500,41.878865584,-87.625192142,,,8.7,,,Cash,Taxi Affiliation Services,960,,0.0
32,24.45,10,19,5,1445541300,41.878865584,-87.625192142,,,11.2,,,Credit Card,,1260,,4.89
32,42.05,10,7,3,1381217400,41.878865584,-87.625192142,,,1.2,,,Cash,Taxi Affiliation Services,3060,,0.0
32,22.65,12,20,3,1386705600,41.878865584,-87.625192142,,,0.6,,,Credit Card,Taxi Affiliation Services,1920,,4.5
32,31.45,12,19,4,1418240700,41.878865584,-87.625192142,,,14.6,,,Cash,,2040,,0.0
32,35.25,7,12,6,1437137100,41.878865584,-87.625192142,,,16.7,,,Credit Card,Dispatch Taxi Affiliation,2520,,9.05
32,67.5,8,13,5,1471525200,41.878865584,-87.625192142,,,27.9,,,Credit Card,Taxi Affiliation Services,3000,,20.25
32,24.65,5,19,2,1369078200,41.878865584,-87.625192142,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1680,,0.0
32,55.45,7,8,5,1405586700,41.878865584,-87.625192142,,,1.7,,,Credit Card,Taxi Affiliation Services,3900,,11.05
32,46.65,8,20,5,1409258700,41.878865584,-87.625192142,,,23.4,,,Credit Card,,2220,,20.0
32,21.85,1,19,4,1390419900,41.878865584,-87.625192142,,,0.99,,,Credit Card,,960,,4.37
32,33.85,9,0,6,1442537100,41.878865584,-87.625192142,,,16.9,,,Cash,,1380,,0.0
32,26.65,6,21,2,1434404700,41.878865584,-87.625192142,42.001571027,-87.695012589,0.7,,,Credit Card,Taxi Affiliation Services,1860,2,5.3
32,24.65,5,10,7,1430560800,41.878865584,-87.625192142,42.001571027,-87.695012589,10.4,,,Cash,Taxi Affiliation Services,1800,2,0.0
32,24.65,10,8,1,1445157900,41.878865584,-87.625192142,42.001571027,-87.695012589,11.1,,,Cash,,1380,2,0.0
32,19.45,7,22,2,1375137900,41.878865584,-87.625192142,42.001571027,-87.695012589,0.5,,,Credit Card,Taxi Affiliation Services,1020,2,5.8
32,17.25,11,18,5,1447957800,41.878865584,-87.625192142,41.901206994,-87.676355989,5.0,,,Cash,Top Cab Affiliation,2040,24,0.0
32,8.25,9,20,3,1412109900,41.878865584,-87.625192142,41.901206994,-87.676355989,2.1,,,Credit Card,KOAM Taxi Association,540,24,0.0
32,12.25,6,23,3,1433286900,41.878865584,-87.625192142,41.901206994,-87.676355989,4.1,,,Cash,Choice Taxi Association,780,24,0.0
32,7.25,7,4,3,1404189000,41.878865584,-87.625192142,41.901206994,-87.676355989,0.1,,,Cash,Dispatch Taxi Affiliation,420,24,0.0
32,10.05,9,17,1,1379264400,41.878865584,-87.625192142,41.901206994,-87.676355989,3.5,,,Cash,,600,24,0.0
32,10.45,6,0,5,1371083400,41.878865584,-87.625192142,41.901206994,-87.676355989,3.7,,,Credit Card,,600,24,2.0
32,9.85,2,1,4,1393378200,41.878865584,-87.625192142,41.901206994,-87.676355989,3.3,,,Credit Card,Dispatch Taxi Affiliation,600,24,2.0
32,9.25,2,14,2,1456754400,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Credit Card,Dispatch Taxi Affiliation,360,24,2.0
32,12.65,8,13,6,1439558100,41.878865584,-87.625192142,41.901206994,-87.676355989,3.6,,,Cash,,1380,24,0.0
32,15.5,2,0,5,1456359300,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,720,24,0.0
32,7.85,4,19,3,1366138800,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Dispatch Taxi Affiliation,600,24,0.0
32,39.0,10,16,1,1475426700,41.878865584,-87.625192142,41.901206994,-87.676355989,15.6,,,Cash,,1980,24,0.0
32,13.25,7,22,4,1406154600,41.878865584,-87.625192142,41.901206994,-87.676355989,4.4,,,Credit Card,Dispatch Taxi Affiliation,1140,24,2.65
32,11.25,1,20,3,1422388800,41.878865584,-87.625192142,41.901206994,-87.676355989,3.9,,,Credit Card,Dispatch Taxi Affiliation,780,24,2.0
32,13.25,11,17,6,1383325200,41.878865584,-87.625192142,41.901206994,-87.676355989,4.0,,,Credit Card,,1080,24,2.0
32,11.85,11,18,2,1447092900,41.878865584,-87.625192142,41.901206994,-87.676355989,2.8,,,Credit Card,Taxi Affiliation Services,1140,24,2.35
32,9.45,3,16,3,1393951500,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,660,24,0.0
32,7.65,11,13,2,1416229200,41.878865584,-87.625192142,41.901206994,-87.676355989,1.6,,,Cash,,600,24,0.0
32,9.85,3,18,4,1426703400,41.878865584,-87.625192142,41.901206994,-87.676355989,3.2,,,Credit Card,,600,24,3.0
32,8.45,1,2,4,1420597800,41.878865584,-87.625192142,41.901206994,-87.676355989,2.1,,,Credit Card,Taxi Affiliation Services,600,24,3.0
32,13.25,9,8,2,1380529800,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Credit Card,Taxi Affiliation Services,1140,24,2.65
32,10.85,2,22,4,1392243300,41.878865584,-87.625192142,41.901206994,-87.676355989,7.5,,,Cash,Choice Taxi Association,780,24,0.0
32,9.05,7,13,1,1436103900,41.878865584,-87.625192142,41.901206994,-87.676355989,2.5,,,Cash,Taxi Affiliation Services,720,24,0.0
32,12.05,8,10,2,1441017000,41.878865584,-87.625192142,41.901206994,-87.676355989,3.6,,,Cash,,1080,24,0.0
32,11.5,12,15,6,1483110000,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Dispatch Taxi Affiliation,1020,24,0.0
32,4.65,6,17,4,1371662100,41.878865584,-87.625192142,41.878865584,-87.625192142,0.0,,,Cash,Taxi Affiliation Services,180,32,0.0
32,4.45,11,8,2,1447660800,41.878865584,-87.625192142,41.878865584,-87.625192142,0.4,,,Credit Card,Northwest Management LLC,240,32,2.0
32,7.65,3,12,4,1363178700,41.878865584,-87.625192142,41.878865584,-87.625192142,0.0,,,Credit Card,Taxi Affiliation Services,720,32,2.0
32,6.65,9,2,3,1442282400,41.878865584,-87.625192142,41.878865584,-87.625192142,1.5,,,Credit Card,Dispatch Taxi Affiliation,420,32,2.0
32,5.65,2,9,7,1359797400,41.878865584,-87.625192142,41.878865584,-87.625192142,0.0,,,Cash,Northwest Management LLC,300,32,0.0
32,22.45,12,21,5,1450387800,41.878865584,-87.625192142,42.009622881,-87.670166857,10.2,,,Cash,,1200,1,0.0
32,24.65,10,19,4,1445454900,41.878865584,-87.625192142,42.009622881,-87.670166857,10.5,,,Cash,,1680,1,0.0
32,3.25,5,18,5,1369333800,41.878865584,-87.625192142,42.009622881,-87.670166857,0.0,,,Cash,,0,1,0.0
32,23.45,5,22,4,1431556200,41.878865584,-87.625192142,42.009622881,-87.670166857,10.4,,,Credit Card,Dispatch Taxi Affiliation,1320,1,4.65
32,23.25,10,17,3,1445360400,41.878865584,-87.625192142,42.009622881,-87.670166857,10.2,,,Credit Card,KOAM Taxi Association,1440,1,4.65
32,22.25,4,17,4,1397062800,41.878865584,-87.625192142,42.009622881,-87.670166857,0.6,,,Credit Card,Taxi Affiliation Services,1260,1,5.0
32,19.05,11,1,7,1448673300,41.878865584,-87.625192142,42.009622881,-87.670166857,8.3,,,Credit Card,,960,1,5.72
32,16.65,1,17,5,1389286800,41.878865584,-87.625192142,41.900069603,-87.720918238,0.2,,,Cash,Taxi Affiliation Services,1860,23,0.0
32,17.25,12,13,7,1418475600,41.878865584,-87.625192142,41.900069603,-87.720918238,6.0,,,Credit Card,,1620,23,3.85
32,17.25,12,23,4,1449098100,41.878865584,-87.625192142,41.96581197,-87.655878786,0.4,,,Cash,Blue Ribbon Taxi Association Inc.,720,3,0.0
32,19.05,4,6,5,1398321900,41.878865584,-87.625192142,41.96581197,-87.655878786,8.3,,,Cash,,960,3,0.0
32,18.25,8,20,3,1438718400,41.878865584,-87.625192142,41.96581197,-87.655878786,7.0,,,Credit Card,,1140,3,5.0
32,19.45,4,21,7,1398547800,41.878865584,-87.625192142,41.924347077,-87.734739754,0.4,,,Cash,Taxi Affiliation Services,1620,20,0.0
32,19.25,8,2,2,1375668000,41.878865584,-87.625192142,41.938666196,-87.711210593,0.0,,,Cash,Taxi Affiliation Services,960,21,0.0
32,16.85,8,18,2,1376937900,41.878865584,-87.625192142,41.938666196,-87.711210593,0.64,,,Cash,,1080,21,0.0
32,15.65,4,21,2,1396905300,41.878865584,-87.625192142,41.938666196,-87.711210593,0.3,,,Credit Card,Taxi Affiliation Services,720,21,2.35
32,15.85,11,20,3,1416342600,41.878865584,-87.625192142,41.938666196,-87.711210593,6.3,,,Credit Card,,840,21,3.17
32,15.85,11,18,4,1416422700,41.878865584,-87.625192142,41.938666196,-87.711210593,5.82,,,Cash,,960,21,0.0
32,31.45,4,0,6,1397779200,41.878865584,-87.625192142,41.713148612,-87.675075312,0.0,,,Credit Card,Taxi Affiliation Services,1440,72,6.25
32,36.05,6,22,6,1434147300,41.878865584,-87.625192142,41.713148612,-87.675075312,0.0,,,Cash,Taxi Affiliation Services,1680,72,0.0
32,7.65,8,11,2,1408966200,41.878865584,-87.625192142,41.899602111,-87.633308037,1.8,,,Credit Card,Taxi Affiliation Services,600,8,2.0
32,8.85,8,9,1,1439110800,41.878865584,-87.625192142,41.899602111,-87.633308037,2.5,,,Cash,,660,8,0.0
32,7.85,1,10,2,1357554600,41.878865584,-87.625192142,41.899602111,-87.633308037,1.8,,,Cash,,540,8,0.0
32,7.25,2,9,5,1423127700,41.878865584,-87.625192142,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,480,8,2.0
32,10.25,6,9,1,1433669400,41.878865584,-87.625192142,41.899602111,-87.633308037,2.8,,,Credit Card,Taxi Affiliation Services,900,8,2.05
32,7.25,12,12,6,1481287500,41.878865584,-87.625192142,41.899602111,-87.633308037,1.5,,,Credit Card,,480,8,2.0
32,7.45,3,14,5,1427381100,41.878865584,-87.625192142,41.899602111,-87.633308037,1.6,,,Credit Card,Taxi Affiliation Services,600,8,3.0
32,12.05,12,16,1,1449418500,41.878865584,-87.625192142,41.899602111,-87.633308037,1.7,,,Cash,,1320,8,0.0
32,5.65,3,7,3,1362467700,41.878865584,-87.625192142,41.899602111,-87.633308037,1.04,,,Credit Card,,360,8,2.0
32,8.05,6,8,6,1371803400,41.878865584,-87.625192142,41.899602111,-87.633308037,2.1,,,Credit Card,,600,8,2.0
32,7.05,4,10,4,1429092000,41.878865584,-87.625192142,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,480,8,0.0
32,7.5,1,20,2,1453753800,41.878865584,-87.625192142,41.899602111,-87.633308037,1.6,,,Cash,Taxi Affiliation Services,420,8,0.0
32,8.05,7,15,3,1404832500,41.878865584,-87.625192142,41.899602111,-87.633308037,1.8,,,Cash,Choice Taxi Association,600,8,0.0
32,8.25,5,1,5,1431567000,41.878865584,-87.625192142,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,540,8,0.0
32,4.84,9,7,3,1442907000,41.878865584,-87.625192142,41.899602111,-87.633308037,0.8,,,Cash,,180,8,0.0
32,8.05,10,23,4,1444863600,41.878865584,-87.625192142,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,600,8,0.0
32,23.85,4,5,2,1366002000,41.878865584,-87.625192142,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,1980,8,10.0
32,7.45,3,9,1,1364723100,41.878865584,-87.625192142,41.899602111,-87.633308037,1.9,,,Cash,Dispatch Taxi Affiliation,540,8,0.0
32,24.65,12,1,1,1419731100,41.878865584,-87.625192142,41.741242728,-87.551428197,11.6,,,Cash,Taxi Affiliation Services,1140,46,0.0
32,23.45,8,6,2,1440397800,41.878865584,-87.625192142,41.79259236,-87.769615453,10.8,,,Credit Card,Taxi Affiliation Services,960,56,5.05
32,23.05,2,22,6,1425077100,41.878865584,-87.625192142,41.777196255,-87.642497527,10.1,,,Cash,Taxi Affiliation Services,1260,68,0.0
32,20.05,9,19,2,1380567600,41.878865584,-87.625192142,41.953582125,-87.72345239,0.0,,,Cash,Taxi Affiliation Services,960,16,0.0
32,16.05,11,22,7,1414881900,41.878865584,-87.625192142,41.953582125,-87.72345239,0.4,,,Credit Card,Taxi Affiliation Services,780,16,3.4
32,12.45,1,9,4,1421226000,41.878865584,-87.625192142,41.878914496,-87.70589713,4.2,,,Credit Card,Northwest Management LLC,780,27,2.25
32,8.85,8,12,4,1439986500,41.878865584,-87.625192142,41.857183858,-87.620334624,2.6,,,Credit Card,Top Cab Affiliation,540,33,0.0
32,7.05,2,6,3,1360045800,41.878865584,-87.625192142,41.857183858,-87.620334624,1.7,,,Credit Card,,420,33,2.0
32,5.85,10,21,3,1413925200,41.878865584,-87.625192142,41.857183858,-87.620334624,1.4,,,Cash,,240,33,0.0
32,7.25,9,16,7,1474733700,41.878865584,-87.625192142,41.857183858,-87.620334624,1.3,,,Cash,,420,33,0.0
32,12.05,1,16,5,1391097600,41.878865584,-87.625192142,41.944226601,-87.655998182,4.5,,,Cash,,720,6,0.0
32,14.65,2,1,6,1393549200,41.878865584,-87.625192142,41.944226601,-87.655998182,0.0,,,Credit Card,Dispatch Taxi Affiliation,780,6,4.35
32,13.05,7,17,2,1404755100,41.878865584,-87.625192142,41.944226601,-87.655998182,4.1,,,Credit Card,Blue Ribbon Taxi Association Inc.,1260,6,3.25
32,16.85,6,17,2,1433782800,41.878865584,-87.625192142,41.944226601,-87.655998182,6.3,,,Credit Card,Chicago Medallion Leasing INC,1260,6,4.2
32,17.25,12,1,2,1449450900,41.878865584,-87.625192142,41.944226601,-87.655998182,7.3,,,Cash,,1080,6,0.0
32,12.25,11,14,2,1416233700,41.878865584,-87.625192142,41.944226601,-87.655998182,4.6,,,Credit Card,,600,6,2.0
32,14.65,3,10,6,1363949100,41.878865584,-87.625192142,41.944226601,-87.655998182,5.9,,,Credit Card,,780,6,2.0
32,15.25,4,3,6,1398394800,41.878865584,-87.625192142,41.944226601,-87.655998182,6.4,,,Credit Card,Taxi Affiliation Services,840,6,4.75
32,16.25,7,14,3,1437487200,41.878865584,-87.625192142,41.944226601,-87.655998182,6.4,,,Cash,Taxi Affiliation Services,960,6,0.0
32,14.25,11,23,5,1415922300,41.878865584,-87.625192142,41.944226601,-87.655998182,5.5,,,Credit Card,Taxi Affiliation Services,960,6,2.85
32,13.45,8,11,6,1439552700,41.878865584,-87.625192142,41.944226601,-87.655998182,0.3,,,Cash,Taxi Affiliation Services,840,6,0.0
32,14.85,9,14,2,1410186600,41.878865584,-87.625192142,41.944226601,-87.655998182,0.58,,,Cash,,840,6,0.0
32,14.25,9,23,2,1410824700,41.878865584,-87.625192142,41.944226601,-87.655998182,5.6,,,Credit Card,Dispatch Taxi Affiliation,720,6,2.85
32,11.45,9,21,5,1380229200,41.878865584,-87.625192142,41.944226601,-87.655998182,4.2,,,Cash,,540,6,0.0
32,14.45,3,22,2,1426545000,41.878865584,-87.625192142,41.944226601,-87.655998182,5.5,,,Credit Card,,840,6,2.17
32,14.05,5,1,5,1400116500,41.878865584,-87.625192142,41.944226601,-87.655998182,0.55,,,Cash,,840,6,0.0
32,12.85,12,22,3,1450217700,41.878865584,-87.625192142,41.944226601,-87.655998182,4.7,,,Cash,,780,6,0.0
32,17.05,4,15,4,1427902200,41.878865584,-87.625192142,41.944226601,-87.655998182,6.2,,,Cash,,1260,6,0.0
32,14.25,10,0,6,1414111500,41.878865584,-87.625192142,41.944226601,-87.655998182,5.6,,,Credit Card,,780,6,3.0
32,17.05,11,4,1,1414903500,41.878865584,-87.625192142,41.944226601,-87.655998182,7.2,,,Credit Card,Northwest Management LLC,960,6,4.0
32,17.45,12,17,7,1419701400,41.878865584,-87.625192142,41.944226601,-87.655998182,6.9,,,Cash,,1200,6,0.0
32,12.45,8,16,2,1377535500,41.878865584,-87.625192142,41.944226601,-87.655998182,4.4,,,Cash,,1140,6,0.0
32,15.85,6,19,1,1434308400,41.878865584,-87.625192142,41.944226601,-87.655998182,5.4,,,Credit Card,,1440,6,3.37
32,18.05,4,16,5,1365697800,41.878865584,-87.625192142,41.944226601,-87.655998182,61.0,,,Cash,Taxi Affiliation Services,1500,6,0.0
32,17.45,1,0,1,1358037900,41.878865584,-87.625192142,41.944226601,-87.655998182,7.2,,,Cash,,960,6,0.0
32,17.05,5,14,1,1399816800,41.878865584,-87.625192142,41.944226601,-87.655998182,5.9,,,Credit Card,Northwest Management LLC,1440,6,3.4
32,15.05,6,21,1,1433712600,41.878865584,-87.625192142,41.944226601,-87.655998182,6.0,,,Credit Card,Dispatch Taxi Affiliation,900,6,3.0
32,16.25,11,23,4,1416440700,41.878865584,-87.625192142,41.944226601,-87.655998182,6.4,,,Credit Card,Taxi Affiliation Services,1020,6,3.45
32,14.25,10,12,4,1383134400,41.878865584,-87.625192142,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,780,6,0.0
32,16.0,12,13,4,1482326100,41.878865584,-87.625192142,41.944226601,-87.655998182,5.2,,,Credit Card,Taxi Affiliation Services,840,6,2.0
32,13.25,9,22,2,1410819300,41.878865584,-87.625192142,41.944226601,-87.655998182,0.3,,,Credit Card,Taxi Affiliation Services,720,6,2.65
32,28.65,1,20,4,1389817800,41.878865584,-87.625192142,42.007612593,-87.813781034,13.6,,,Credit Card,,1260,9,6.0
32,13.25,11,22,5,1416522600,41.878865584,-87.625192142,41.794090253,-87.592310855,5.4,,,Credit Card,,480,41,0.0
32,16.25,4,13,4,1429103700,41.878865584,-87.625192142,41.794090253,-87.592310855,7.0,,,Credit Card,Dispatch Taxi Affiliation,660,41,3.25
32,17.65,12,12,4,1417609800,41.878865584,-87.625192142,41.794090253,-87.592310855,8.0,,,Cash,Taxi Affiliation Services,840,41,0.0
32,19.45,4,11,3,1397562300,41.878865584,-87.625192142,41.794090253,-87.592310855,8.2,,,Cash,,1080,41,0.0
32,18.45,9,19,3,1410894000,41.878865584,-87.625192142,41.794090253,-87.592310855,7.8,,,Credit Card,Northwest Management LLC,1020,41,3.65
32,18.65,7,10,6,1405678500,41.878865584,-87.625192142,41.794090253,-87.592310855,7.9,,,Credit Card,Taxi Affiliation Services,1080,41,3.9
32,13.05,7,20,6,1405715400,41.878865584,-87.625192142,41.836150155,-87.648787952,4.9,,,Credit Card,Dispatch Taxi Affiliation,900,60,5.0
